-178.412, -157.443, 11.594, 23.083
-178.343, -157.823, 11.597, 23.116
-178.272, -158.203, 11.606, 23.149
-178.202, -158.584, 11.610, 23.182
-178.134, -158.966, 11.612, 23.215
-178.066, -159.347, 11.620, 23.248
-177.997, -159.729, 11.628, 23.281
-177.931, -160.111, 11.633, 23.314
-177.869, -160.494, 11.631, 23.347
-177.814, -160.878, 11.620, 23.380
-177.765, -161.263, 11.608, 23.413
-177.723, -161.647, 11.599, 23.446
-177.686, -162.032, 11.595, 23.479
-177.653, -162.417, 11.595, 23.512
-177.623, -162.803, 11.602, 23.545
-177.598, -163.189, 11.603, 23.578
-177.573, -163.575, 11.611, 23.611
-177.550, -163.961, 11.617, 23.644
-177.530, -164.348, 11.622, 23.677
-177.518, -164.735, 11.616, 23.710
-177.508, -165.122, 11.622, 23.743
-177.502, -165.509, 11.626, 23.776
-177.502, -165.896, 11.623, 23.809
-177.508, -166.283, 11.623, 23.842
-177.511, -166.671, 11.630, 23.875
-177.512, -167.058, 11.634, 23.908
-177.517, -167.446, 11.639, 23.941
-177.526, -167.834, 11.643, 23.974
-177.534, -168.222, 11.648, 24.007
-177.541, -168.610, 11.653, 24.040
-177.552, -168.999, 11.655, 24.073
-177.568, -169.387, 11.654, 24.106
-177.588, -169.775, 11.653, 24.139
-177.614, -170.162, 11.650, 24.172
-177.646, -170.548, 11.639, 24.205
-177.686, -170.933, 11.621, 24.238
-177.733, -171.317, 11.610, 24.271
-177.789, -171.699, 11.591, 24.304
-177.849, -172.080, 11.595, 24.337
-177.916, -172.460, 11.593, 24.370
-177.986, -172.840, 11.599, 24.403
-178.063, -173.218, 11.602, 24.436
-178.144, -173.596, 11.606, 24.469
-178.229, -173.973, 11.611, 24.502
-178.317, -174.350, 11.618, 24.535
-178.408, -174.726, 11.625, 24.568
-178.503, -175.101, 11.628, 24.601
-178.597, -175.477, 11.633, 24.634
-178.692, -175.854, 11.639, 24.667
-178.784, -176.231, 11.640, 24.700
-178.879, -176.607, 11.646, 24.733
-178.977, -176.983, 11.651, 24.766
-179.079, -177.357, 11.653, 24.799
-179.186, -177.731, 11.649, 24.832
-179.294, -178.104, 11.654, 24.865
-179.407, -178.475, 11.652, 24.898
-179.520, -178.846, 11.659, 24.931
-179.631, -179.219, 11.663, 24.964
-179.737, -179.593, 11.657, 24.997
-179.840, -179.968, 11.654, 25.030
-179.944, -180.342, 11.660, 25.063
-180.045, -180.718, 11.661, 25.096
-180.140, -181.094, 11.651, 25.129
-180.230, -181.472, 11.647, 25.162
-180.320, -181.850, 11.654, 25.195
-180.411, -182.228, 11.660, 25.228
-180.497, -182.607, 11.660, 25.261
-180.576, -182.987, 11.649, 25.294
-180.648, -183.368, 11.643, 25.327
-180.714, -183.750, 11.630, 25.360
-180.775, -184.133, 11.629, 25.393
-180.833, -184.516, 11.635, 25.426
-180.885, -184.899, 11.629, 25.459
-180.934, -185.284, 11.636, 25.492
-180.977, -185.669, 11.634, 25.525
-181.013, -186.054, 11.630, 25.558
-181.043, -186.440, 11.625, 25.591
-181.065, -186.826, 11.616, 25.624
-181.077, -187.211, 11.593, 25.657
-181.080, -187.596, 11.566, 25.690
-181.074, -187.980, 11.549, 25.723
-181.058, -188.362, 11.527, 25.756
-181.032, -188.744, 11.505, 25.789
-181.000, -189.124, 11.506, 25.822
-180.963, -189.505, 11.516, 25.855
-180.916, -189.884, 11.506, 25.888
-180.858, -190.261, 11.484, 25.921
-180.790, -190.635, 11.459, 25.954
-180.711, -191.005, 11.428, 25.987
-180.622, -191.373, 11.413, 26.020
-180.524, -191.738, 11.400, 26.053
-180.419, -192.101, 11.402, 26.086
-180.310, -192.464, 11.419, 26.119
-180.199, -192.827, 11.432, 26.152
-180.083, -193.190, 11.444, 26.185
-179.959, -193.550, 11.449, 26.218
-179.830, -193.909, 11.461, 26.251
-179.701, -194.268, 11.473, 26.284
-179.575, -194.630, 11.476, 26.317
-179.449, -194.992, 11.484, 26.350
-179.321, -195.353, 11.496, 26.383
-179.188, -195.713, 11.503, 26.416
-179.052, -196.071, 11.512, 26.449
-178.914, -196.430, 11.520, 26.482
-178.772, -196.786, 11.523, 26.515
-178.626, -197.141, 11.528, 26.548
-178.478, -197.496, 11.538, 26.581
-178.327, -197.849, 11.545, 26.614
-178.177, -198.203, 11.554, 26.647
-178.024, -198.557, 11.560, 26.680
-177.864, -198.907, 11.555, 26.713
-177.705, -199.257, 11.564, 26.746
-177.548, -199.609, 11.570, 26.779
-177.391, -199.962, 11.576, 26.812
-177.231, -200.313, 11.581, 26.845
-177.070, -200.664, 11.588, 26.878
-176.912, -201.017, 11.590, 26.911
-176.759, -201.372, 11.583, 26.944
-176.613, -201.729, 11.570, 26.977
-176.467, -202.086, 11.575, 27.010
-176.325, -202.445, 11.577, 27.043
-176.188, -202.806, 11.573, 27.076
-176.058, -203.169, 11.558, 27.109
-175.930, -203.533, 11.565, 27.142
-175.806, -203.897, 11.568, 27.175
-175.682, -204.263, 11.575, 27.208
-175.554, -204.627, 11.576, 27.241
-175.431, -204.993, 11.582, 27.274
-175.313, -205.360, 11.582, 27.307
-175.201, -205.729, 11.577, 27.340
-175.090, -206.099, 11.585, 27.373
-174.974, -206.467, 11.583, 27.406
-174.853, -206.834, 11.573, 27.439
-174.729, -207.199, 11.574, 27.472
-174.603, -207.564, 11.579, 27.505
-174.479, -207.930, 11.587, 27.538
-174.358, -208.297, 11.592, 27.571
-174.235, -208.663, 11.598, 27.604
-174.106, -209.028, 11.595, 27.637
-173.970, -209.389, 11.578, 27.670
-173.827, -209.747, 11.559, 27.703
-173.680, -210.103, 11.561, 27.736
-173.534, -210.460, 11.571, 27.769
-173.391, -210.818, 11.576, 27.802
-173.249, -211.177, 11.581, 27.835
-173.109, -211.537, 11.580, 27.868
-172.974, -211.899, 11.576, 27.901
-172.843, -212.262, 11.573, 27.934
-172.718, -212.627, 11.563, 27.967
-172.600, -212.994, 11.543, 28.000
-172.492, -213.362, 11.512, 28.033
-172.389, -213.732, 11.514, 28.066
-172.294, -214.103, 11.498, 28.099
-172.206, -214.476, 11.497, 28.132
-172.124, -214.850, 11.495, 28.165
-172.050, -215.225, 11.489, 28.198
-171.983, -215.601, 11.487, 28.231
-171.925, -215.979, 11.472, 28.264
-171.876, -216.357, 11.463, 28.297
-171.836, -216.735, 11.451, 28.330
-171.805, -217.114, 11.443, 28.363
-171.778, -217.494, 11.452, 28.396
-171.759, -217.874, 11.452, 28.429
-171.750, -218.255, 11.444, 28.462
-171.746, -218.635, 11.452, 28.495
-171.743, -219.017, 11.465, 28.528
-171.747, -219.398, 11.470, 28.561
-171.758, -219.780, 11.475, 28.594
-171.771, -220.162, 11.487, 28.627
-171.781, -220.545, 11.490, 28.660
-171.786, -220.928, 11.482, 28.693
-171.788, -221.311, 11.478, 28.726
-171.790, -221.694, 11.490, 28.759
-171.787, -222.078, 11.490, 28.792
-171.778, -222.461, 11.474, 28.825
-171.761, -222.843, 11.465, 28.858
-171.736, -223.225, 11.442, 28.891
-171.702, -223.604, 11.413, 28.924
-171.660, -223.982, 11.403, 28.957
-171.609, -224.358, 11.381, 28.990
-171.549, -224.731, 11.355, 29.023
-171.479, -225.102, 11.341, 29.056
-171.404, -225.471, 11.345, 29.089
-171.319, -225.838, 11.328, 29.122
-171.225, -226.203, 11.320, 29.155
-171.123, -226.565, 11.319, 29.188
-171.017, -226.926, 11.332, 29.221
-170.910, -227.288, 11.346, 29.254
-170.803, -227.651, 11.356, 29.287
-170.689, -228.012, 11.369, 29.320
-170.567, -228.370, 11.374, 29.353
-170.441, -228.728, 11.387, 29.386
-170.311, -229.084, 11.397, 29.419
-170.176, -229.439, 11.407, 29.452
-170.041, -229.794, 11.421, 29.485
-169.907, -230.151, 11.432, 29.518
-169.776, -230.509, 11.437, 29.551
-169.642, -230.866, 11.448, 29.584
-169.503, -231.221, 11.452, 29.617
-169.361, -231.576, 11.460, 29.650
-169.219, -231.930, 11.471, 29.683
-169.074, -232.284, 11.479, 29.716
-168.923, -232.635, 11.477, 29.749
-168.770, -232.986, 11.487, 29.782
-168.620, -233.338, 11.496, 29.815
-168.465, -233.689, 11.499, 29.848
-168.304, -234.036, 11.499, 29.881
-168.137, -234.380, 11.488, 29.914
-167.964, -234.721, 11.476, 29.947
-167.786, -235.059, 11.477, 29.980
-167.601, -235.393, 11.470, 30.013
-167.411, -235.724, 11.469, 30.046
-167.219, -236.054, 11.480, 30.079
-167.023, -236.382, 11.486, 30.112
-166.820, -236.706, 11.486, 30.145
-166.611, -237.025, 11.475, 30.178
-166.399, -237.343, 11.484, 30.211
-166.181, -237.657, 11.486, 30.244
-165.963, -237.971, 11.497, 30.277
-165.742, -238.284, 11.505, 30.310
-165.522, -238.598, 11.509, 30.343
-165.305, -238.915, 11.507, 30.376
-165.088, -239.231, 11.512, 30.409
-164.875, -239.551, 11.508, 30.442
-164.660, -239.869, 11.518, 30.475
-164.441, -240.185, 11.523, 30.508
-164.221, -240.500, 11.527, 30.541
-164.002, -240.816, 11.535, 30.574
-163.786, -241.134, 11.538, 30.607
-163.573, -241.454, 11.541, 30.640
-163.362, -241.777, 11.542, 30.673
-163.156, -242.102, 11.539, 30.706
-162.956, -242.430, 11.526, 30.739
-162.762, -242.761, 11.519, 30.772
-162.570, -243.094, 11.524, 30.805
-162.380, -243.428, 11.530, 30.838
-162.195, -243.765, 11.531, 30.871
-162.016, -244.105, 11.525, 30.904
-161.845, -244.448, 11.510, 30.937
-161.678, -244.793, 11.513, 30.970
-161.511, -245.139, 11.523, 31.003
-161.345, -245.485, 11.532, 31.036
-161.175, -245.830, 11.528, 31.069
-161.007, -246.175, 11.537, 31.102
-160.844, -246.524, 11.538, 31.135
-160.680, -246.872, 11.544, 31.168
-160.513, -247.219, 11.551, 31.201
-160.346, -247.566, 11.557, 31.234
-160.182, -247.915, 11.562, 31.267
-160.016, -248.263, 11.567, 31.300
-159.848, -248.610, 11.574, 31.333
-159.676, -248.956, 11.573, 31.366
-159.506, -249.302, 11.580, 31.399
-159.333, -249.647, 11.582, 31.432
-159.154, -249.989, 11.578, 31.465
-158.972, -250.329, 11.574, 31.498
-158.785, -250.667, 11.573, 31.531
-158.601, -251.006, 11.580, 31.564
-158.413, -251.343, 11.584, 31.597
-158.221, -251.678, 11.582, 31.630
-158.025, -252.010, 11.585, 31.663
-157.824, -252.340, 11.578, 31.696
-157.622, -252.669, 11.586, 31.729
-157.416, -252.995, 11.584, 31.762
-157.203, -253.316, 11.570, 31.795
-156.984, -253.633, 11.564, 31.828
-156.761, -253.946, 11.558, 31.861
-156.537, -254.259, 11.569, 31.894
-156.309, -254.570, 11.574, 31.927
-156.081, -254.881, 11.582, 31.960
-155.853, -255.193, 11.587, 31.993
-155.622, -255.502, 11.592, 32.026
-155.390, -255.811, 11.599, 32.059
-155.159, -256.122, 11.603, 32.092
-154.925, -256.429, 11.606, 32.125
-154.687, -256.735, 11.609, 32.158
-154.447, -257.037, 11.608, 32.191
-154.201, -257.336, 11.600, 32.224
-153.957, -257.635, 11.609, 32.257
-153.710, -257.934, 11.614, 32.290
-153.465, -258.233, 11.618, 32.323
-153.216, -258.530, 11.617, 32.356
-152.969, -258.828, 11.622, 32.389
-152.725, -259.129, 11.618, 32.422
-152.479, -259.428, 11.624, 32.455
-152.236, -259.730, 11.626, 32.488
-151.989, -260.029, 11.628, 32.521
-151.741, -260.327, 11.633, 32.554
-151.495, -260.627, 11.639, 32.587
-151.245, -260.923, 11.640, 32.620
-150.996, -261.222, 11.645, 32.653
-150.747, -261.520, 11.651, 32.686
-150.495, -261.815, 11.649, 32.719
-150.241, -262.109, 11.654, 32.752
-149.991, -262.405, 11.656, 32.785
-149.738, -262.701, 11.660, 32.818
-149.488, -262.998, 11.661, 32.851
-149.237, -263.296, 11.666, 32.884
-148.986, -263.592, 11.670, 32.917
-148.733, -263.888, 11.674, 32.950
-148.480, -264.184, 11.678, 32.983
-148.231, -264.483, 11.674, 33.016
-147.982, -264.783, 11.679, 33.049
-147.730, -265.079, 11.678, 33.082
-147.478, -265.376, 11.682, 33.115
-147.230, -265.676, 11.681, 33.148
-146.987, -265.980, 11.668, 33.181
-146.751, -266.288, 11.642, 33.214
-146.523, -266.601, 11.608, 33.247
-146.301, -266.917, 11.592, 33.280
-146.083, -267.236, 11.593, 33.313
-145.872, -267.559, 11.576, 33.346
-145.671, -267.887, 11.549, 33.379
-145.478, -268.219, 11.529, 33.412
-145.294, -268.555, 11.501, 33.445
-145.116, -268.893, 11.502, 33.478
-144.944, -269.235, 11.504, 33.511
-144.779, -269.580, 11.502, 33.544
-144.622, -269.928, 11.496, 33.577
-144.472, -270.280, 11.494, 33.610
-144.328, -270.634, 11.496, 33.643
-144.188, -270.990, 11.506, 33.676
-144.055, -271.349, 11.509, 33.709
-143.924, -271.709, 11.520, 33.742
-143.800, -272.072, 11.519, 33.775
-143.686, -272.437, 11.510, 33.808
-143.581, -272.805, 11.493, 33.841
-143.486, -273.174, 11.466, 33.874
-143.397, -273.544, 11.469, 33.907
-143.315, -273.916, 11.472, 33.940
-143.236, -274.289, 11.487, 33.973
-143.163, -274.664, 11.491, 34.006
-143.099, -275.041, 11.483, 34.039
-143.043, -275.418, 11.481, 34.072
-142.991, -275.797, 11.494, 34.105
-142.939, -276.176, 11.507, 34.138
-142.887, -276.556, 11.516, 34.171
-142.836, -276.937, 11.525, 34.204
-142.784, -277.318, 11.529, 34.237
-142.728, -277.698, 11.524, 34.270
-142.667, -278.078, 11.522, 34.303
-142.600, -278.456, 11.508, 34.336
-142.532, -278.835, 11.515, 34.369
-142.463, -279.213, 11.525, 34.402
-142.388, -279.590, 11.520, 34.435
-142.311, -279.966, 11.529, 34.468
-142.234, -280.343, 11.537, 34.501
-142.154, -280.720, 11.545, 34.534
-142.074, -281.096, 11.552, 34.567
-141.996, -281.473, 11.558, 34.600
-141.920, -281.851, 11.562, 34.633
-141.846, -282.230, 11.566, 34.666
-141.776, -282.609, 11.567, 34.699
-141.705, -282.988, 11.576, 34.732
-141.632, -283.367, 11.583, 34.765
-141.554, -283.745, 11.582, 34.798
-141.474, -284.123, 11.584, 34.831
-141.389, -284.499, 11.575, 34.864
-141.302, -284.875, 11.582, 34.897
-141.213, -285.251, 11.586, 34.930
-141.119, -285.626, 11.587, 34.963
-141.026, -286.001, 11.595, 34.996
-140.936, -286.376, 11.599, 35.029
-140.845, -286.752, 11.605, 35.062
-140.748, -287.127, 11.605, 35.095
-140.645, -287.499, 11.597, 35.128
-140.541, -287.872, 11.604, 35.161
-140.436, -288.244, 11.609, 35.194
-140.327, -288.615, 11.612, 35.227
-140.214, -288.985, 11.612, 35.260
-140.099, -289.355, 11.619, 35.293
-139.981, -289.724, 11.621, 35.326
-139.863, -290.093, 11.627, 35.359
-139.749, -290.463, 11.626, 35.392
-139.640, -290.835, 11.615, 35.425
-139.534, -291.207, 11.616, 35.458
-139.432, -291.581, 11.608, 35.491
-139.332, -291.955, 11.614, 35.524
-139.233, -292.329, 11.619, 35.557
-139.140, -292.706, 11.612, 35.590
-139.054, -293.083, 11.606, 35.623
-138.973, -293.461, 11.602, 35.656
-138.892, -293.839, 11.610, 35.689
-138.811, -294.218, 11.616, 35.722
-138.734, -294.597, 11.622, 35.755
-138.655, -294.977, 11.627, 35.788
-138.578, -295.357, 11.632, 35.821
-138.506, -295.738, 11.634, 35.854
-138.436, -296.119, 11.638, 35.887
-138.366, -296.501, 11.644, 35.920
-138.293, -296.882, 11.645, 35.953
-138.224, -297.264, 11.646, 35.986
-138.156, -297.646, 11.652, 36.019
-138.085, -298.028, 11.655, 36.052
-138.019, -298.411, 11.656, 36.085
-137.956, -298.795, 11.658, 36.118
-137.890, -299.178, 11.662, 36.151
-137.822, -299.560, 11.664, 36.184
-137.748, -299.942, 11.656, 36.217
-137.669, -300.322, 11.648, 36.250
-137.588, -300.702, 11.650, 36.283
-137.506, -301.082, 11.656, 36.316
-137.426, -301.462, 11.660, 36.349
-137.349, -301.843, 11.659, 36.382
-137.271, -302.224, 11.665, 36.415
-137.189, -302.604, 11.668, 36.448
-137.110, -302.985, 11.669, 36.481
-137.031, -303.366, 11.674, 36.514
-136.949, -303.746, 11.678, 36.547
-136.864, -304.126, 11.678, 36.580
-136.774, -304.505, 11.675, 36.613
-136.679, -304.882, 11.666, 36.646
-136.579, -305.257, 11.659, 36.679
-136.474, -305.631, 11.657, 36.712
-136.363, -306.003, 11.646, 36.745
-136.246, -306.373, 11.641, 36.778
-136.122, -306.739, 11.624, 36.811
-135.996, -307.105, 11.633, 36.844
-135.871, -307.473, 11.640, 36.877
-135.749, -307.841, 11.638, 36.910
-135.625, -308.208, 11.644, 36.943
-135.496, -308.575, 11.649, 36.976
-135.369, -308.942, 11.653, 37.009
-135.245, -309.310, 11.650, 37.042
-135.128, -309.680, 11.639, 37.075
-135.014, -310.052, 11.638, 37.108
-134.906, -310.424, 11.629, 37.141
-134.799, -310.797, 11.635, 37.174
-134.697, -311.172, 11.635, 37.207
-134.600, -311.547, 11.634, 37.240
-134.503, -311.923, 11.641, 37.273
-134.413, -312.300, 11.634, 37.306
-134.329, -312.679, 11.632, 37.339
-134.251, -313.058, 11.627, 37.372
-134.176, -313.439, 11.631, 37.405
-134.100, -313.819, 11.638, 37.438
-134.025, -314.199, 11.644, 37.471
-133.947, -314.580, 11.645, 37.504
-133.865, -314.959, 11.642, 37.537
-133.788, -315.340, 11.648, 37.570
-133.709, -315.720, 11.651, 37.603
-133.627, -316.100, 11.655, 37.636
-133.545, -316.480, 11.661, 37.669
-133.463, -316.860, 11.667, 37.702
-133.379, -317.240, 11.672, 37.735
-133.296, -317.620, 11.677, 37.768
-133.211, -318.000, 11.681, 37.801
-133.124, -318.380, 11.685, 37.834
-133.034, -318.759, 11.687, 37.867
-132.943, -319.138, 11.690, 37.900
-132.856, -319.517, 11.688, 37.933
-132.770, -319.897, 11.693, 37.966
-132.683, -320.277, 11.697, 37.999
-132.598, -320.658, 11.700, 38.032
-132.517, -321.039, 11.694, 38.065
-132.442, -321.422, 11.689, 38.098
-132.371, -321.805, 11.685, 38.131
-132.306, -322.189, 11.675, 38.164
-132.243, -322.573, 11.681, 38.197
-132.179, -322.957, 11.687, 38.230
-132.116, -323.341, 11.691, 38.263
-132.051, -323.726, 11.693, 38.296
-131.988, -324.111, 11.697, 38.329
-131.931, -324.496, 11.693, 38.362
-131.880, -324.882, 11.690, 38.395
-131.834, -325.269, 11.683, 38.428
-131.795, -325.656, 11.672, 38.461
-131.763, -326.043, 11.655, 38.494
-131.738, -326.430, 11.647, 38.527
-131.722, -326.817, 11.627, 38.560
-131.715, -327.203, 11.602, 38.593
-131.717, -327.589, 11.587, 38.626
-131.727, -327.974, 11.574, 38.659
-131.742, -328.358, 11.580, 38.692
-131.763, -328.743, 11.580, 38.725
-131.788, -329.128, 11.590, 38.758
-131.819, -329.512, 11.589, 38.791
-131.859, -329.896, 11.589, 38.824
-131.904, -330.278, 11.588, 38.857
-131.958, -330.660, 11.583, 38.890
-132.020, -331.040, 11.574, 38.923
-132.088, -331.419, 11.577, 38.956
-132.163, -331.796, 11.569, 38.989
-132.246, -332.171, 11.563, 39.022
-132.338, -332.544, 11.554, 39.055
-132.438, -332.914, 11.540, 39.088
-132.548, -333.281, 11.520, 39.121
-132.665, -333.645, 11.516, 39.154
-132.790, -334.006, 11.507, 39.187
-132.922, -334.364, 11.510, 39.220
-133.061, -334.720, 11.513, 39.253
-133.201, -335.077, 11.526, 39.286
-133.341, -335.434, 11.532, 39.319
-133.482, -335.792, 11.540, 39.352
-133.627, -336.149, 11.550, 39.385
-133.773, -336.506, 11.560, 39.418
-133.921, -336.862, 11.569, 39.451
-134.070, -337.218, 11.577, 39.484
-134.218, -337.575, 11.585, 39.517
-134.370, -337.929, 11.586, 39.550
-134.526, -338.283, 11.591, 39.583
-134.687, -338.634, 11.588, 39.616
-134.847, -338.985, 11.598, 39.649
-135.003, -339.339, 11.601, 39.682
-135.163, -339.691, 11.607, 39.715
-135.322, -340.044, 11.614, 39.748
-135.482, -340.397, 11.620, 39.781
-135.640, -340.751, 11.625, 39.814
-135.796, -341.106, 11.627, 39.847
-135.947, -341.463, 11.620, 39.880
-136.097, -341.820, 11.627, 39.913
-136.251, -342.175, 11.631, 39.946
-136.409, -342.530, 11.630, 39.979
-136.570, -342.882, 11.626, 40.012
-136.735, -343.232, 11.621, 40.045
-136.902, -343.582, 11.627, 40.078
-137.070, -343.932, 11.634, 40.111
-137.235, -344.283, 11.637, 40.144
-137.395, -344.636, 11.631, 40.177
-137.553, -344.990, 11.628, 40.210
-137.704, -345.347, 11.617, 40.243
-137.849, -345.705, 11.599, 40.276
-137.993, -346.064, 11.608, 40.309
-138.132, -346.425, 11.606, 40.342
-138.264, -346.788, 11.595, 40.375
-138.388, -347.154, 11.576, 40.408
-138.506, -347.521, 11.573, 40.441
-138.624, -347.888, 11.584, 40.474
-138.737, -348.257, 11.586, 40.507
-138.845, -348.627, 11.587, 40.540
-138.944, -349.000, 11.579, 40.573
-139.040, -349.373, 11.586, 40.606
-139.130, -349.748, 11.583, 40.639
-139.221, -350.123, 11.591, 40.672
-139.310, -350.499, 11.599, 40.705
-139.402, -350.875, 11.601, 40.738
-139.497, -351.250, 11.594, 40.771
-139.599, -351.623, 11.573, 40.804
-139.705, -351.994, 11.569, 40.837
-139.817, -352.363, 11.553, 40.870
-139.933, -352.731, 11.557, 40.903
-140.053, -353.097, 11.560, 40.936
-140.180, -353.461, 11.551, 40.969
-140.309, -353.825, 11.560, 41.002
-140.440, -354.187, 11.567, 41.035
-140.576, -354.548, 11.567, 41.068
-140.716, -354.907, 11.574, 41.101
-140.860, -355.265, 11.578, 41.134
-141.006, -355.622, 11.586, 41.167
-141.149, -355.981, 11.588, 41.200
-141.294, -356.339, 11.596, 41.233
-141.443, -356.696, 11.600, 41.266
-141.597, -357.051, 11.604, 41.299
-141.753, -357.405, 11.607, 41.332
-141.909, -357.759, 11.615, 41.365
-142.068, -358.111, 11.615, 41.398
-142.233, -358.462, 11.615, 41.431
-142.404, -358.808, 11.604, 41.464
-142.577, -359.154, 11.609, 41.497
-142.748, -359.501, 11.617, 41.530
-142.922, -359.847, 11.621, 41.563
-143.102, -360.190, 11.619, 41.596
-143.288, -360.529, 11.615, 41.629
-143.477, -360.866, 11.613, 41.662
-143.665, -361.205, 11.621, 41.695
-143.858, -361.541, 11.622, 41.728
-144.052, -361.876, 11.629, 41.761
-144.247, -362.211, 11.635, 41.794
-144.447, -362.543, 11.634, 41.827
-144.654, -362.871, 11.624, 41.860
-144.866, -363.194, 11.614, 41.893
-145.084, -363.513, 11.598, 41.926
-145.306, -363.829, 11.600, 41.959
-145.532, -364.142, 11.601, 41.992
-145.759, -364.455, 11.611, 42.025
-145.987, -364.768, 11.618, 42.058
-146.216, -365.080, 11.625, 42.091
-146.447, -365.391, 11.630, 42.124
-146.681, -365.700, 11.635, 42.157
-146.919, -366.007, 11.639, 42.190
-147.154, -366.315, 11.642, 42.223
-147.387, -366.625, 11.643, 42.256
-147.620, -366.936, 11.648, 42.289
-147.851, -367.249, 11.646, 42.322
-148.083, -367.560, 11.652, 42.355
-148.313, -367.873, 11.655, 42.388
-148.542, -368.187, 11.658, 42.421
-148.767, -368.504, 11.657, 42.454
-148.987, -368.824, 11.647, 42.487
-149.200, -369.148, 11.630, 42.520
-149.407, -369.475, 11.612, 42.553
-149.611, -369.804, 11.616, 42.586
-149.814, -370.134, 11.623, 42.619
-150.017, -370.464, 11.630, 42.652
-150.218, -370.796, 11.636, 42.685
-150.416, -371.129, 11.640, 42.718
-150.608, -371.466, 11.635, 42.751
-150.799, -371.803, 11.642, 42.784
-150.991, -372.141, 11.648, 42.817
-151.186, -372.476, 11.647, 42.850
-151.378, -372.814, 11.652, 42.883
-151.568, -373.153, 11.657, 42.916
-151.761, -373.490, 11.659, 42.949
-151.952, -373.829, 11.663, 42.982
-152.138, -374.170, 11.659, 43.015
-152.325, -374.511, 11.665, 43.048
-152.508, -374.853, 11.664, 43.081
-152.692, -375.196, 11.670, 43.114
-152.871, -375.541, 11.668, 43.147
-153.048, -375.888, 11.671, 43.180
-153.223, -376.235, 11.676, 43.213
-153.400, -376.582, 11.681, 43.246
-153.573, -376.931, 11.683, 43.279
-153.743, -377.280, 11.686, 43.312
-153.917, -377.629, 11.689, 43.345
-154.094, -377.976, 11.683, 43.378
-154.272, -378.323, 11.687, 43.411
-154.449, -378.670, 11.691, 43.444
-154.625, -379.018, 11.695, 43.477
-154.803, -379.365, 11.697, 43.510
-154.987, -379.709, 11.690, 43.543
-155.176, -380.049, 11.670, 43.576
-155.369, -380.386, 11.669, 43.609
-155.566, -380.722, 11.665, 43.642
-155.764, -381.057, 11.672, 43.675
-155.965, -381.390, 11.673, 43.708
-156.169, -381.721, 11.677, 43.741
-156.374, -382.052, 11.681, 43.774
-156.578, -382.384, 11.683, 43.807
-156.778, -382.718, 11.676, 43.840
-156.973, -383.055, 11.665, 43.873
-157.162, -383.394, 11.648, 43.906
-157.344, -383.737, 11.622, 43.939
-157.523, -384.081, 11.627, 43.972
-157.697, -384.427, 11.622, 44.005
-157.868, -384.775, 11.627, 44.038
-158.037, -385.123, 11.636, 44.071
-158.208, -385.472, 11.642, 44.104
-158.380, -385.820, 11.644, 44.137
-158.554, -386.167, 11.644, 44.170
-158.728, -386.514, 11.650, 44.203
-158.906, -386.859, 11.649, 44.236
-159.087, -387.203, 11.647, 44.269
-159.269, -387.546, 11.654, 44.302
-159.449, -387.891, 11.660, 44.335
-159.631, -388.234, 11.665, 44.368
-159.818, -388.576, 11.666, 44.401
-160.006, -388.916, 11.669, 44.434
-160.195, -389.256, 11.674, 44.467
-160.385, -389.596, 11.678, 44.500
-160.579, -389.933, 11.678, 44.533
-160.775, -390.270, 11.683, 44.566
-160.975, -390.603, 11.676, 44.599
-161.177, -390.937, 11.682, 44.632
-161.376, -391.271, 11.684, 44.665
-161.571, -391.608, 11.681, 44.698
-161.766, -391.945, 11.685, 44.731
-161.962, -392.282, 11.690, 44.764
-162.161, -392.617, 11.692, 44.797
-162.360, -392.952, 11.697, 44.830
-162.562, -393.286, 11.698, 44.863
-162.769, -393.616, 11.690, 44.896
-162.975, -393.947, 11.696, 44.929
-163.176, -394.281, 11.694, 44.962
-163.379, -394.614, 11.698, 44.995
-163.579, -394.949, 11.696, 45.028
-163.777, -395.285, 11.699, 45.061
-163.977, -395.620, 11.704, 45.094
-164.176, -395.955, 11.707, 45.127
-164.371, -396.293, 11.708, 45.160
-164.568, -396.630, 11.712, 45.193
-164.762, -396.969, 11.712, 45.226
-164.956, -397.308, 11.716, 45.259
-165.146, -397.649, 11.712, 45.292
-165.337, -397.990, 11.716, 45.325
-165.525, -398.332, 11.716, 45.358
-165.712, -398.675, 11.720, 45.391
-165.899, -399.018, 11.724, 45.424
-166.089, -399.360, 11.725, 45.457
-166.278, -399.701, 11.728, 45.490
-166.471, -400.042, 11.726, 45.523
-166.665, -400.381, 11.728, 45.556
-166.862, -400.719, 11.728, 45.589
-167.057, -401.058, 11.732, 45.622
-167.254, -401.396, 11.735, 45.655
-167.455, -401.731, 11.732, 45.688
-167.653, -402.069, 11.733, 45.721
-167.854, -402.404, 11.733, 45.754
-168.053, -402.741, 11.735, 45.787
-168.256, -403.075, 11.736, 45.820
-168.456, -403.411, 11.737, 45.853
-168.652, -403.750, 11.730, 45.886
-168.844, -404.091, 11.725, 45.919
-169.031, -404.434, 11.715, 45.952
-169.213, -404.779, 11.710, 45.985
-169.390, -405.126, 11.700, 46.018
-169.561, -405.476, 11.691, 46.051
-169.726, -405.829, 11.686, 46.084
-169.885, -406.184, 11.673, 46.117
-170.035, -406.542, 11.652, 46.150
